player_name,player_height,player_weight
Horacio Llamas,210.82,129.27372
Earl Cureton,205.74,95.25432
Ed O'Bannon,203.2,100.697424
Ed Pinckney,205.74,108.86208
Elmer Bennett,182.88,77.11064
Elmore Spencer,213.36,122.46984
Ennis Whatley,190.5,80.285784
Eric Leckner,210.82,120.20188
Eric Mobley,210.82,106.59412
Dell Demps,190.5,92.98636
Derrick Alston,210.82,102.0582
Dexter Boney,193.04,83.91452
Evric Gray,200.66,106.59412
Dino Radja,210.82,102.0582
Donnie Boyce,195.58,88.904032
Frankie King,185.42,83.91452
James Scott,198.12,81.64656
Fred Roberts,208.28,98.883056
Gaylon Nickerson,190.5,86.18248
Frank Brickowski,205.74,108.86208
Greg Dreiling,215.9,120.20188
David Wood,205.74,104.32616
Ashraf Amaya,203.2,104.32616
Brent Scott,208.28,113.398
Brett Szabo,210.82,104.32616
Acie Earl,210.82,108.86208
Aleksandar Djordjevic,187.96,89.811216
Craig Ehlo,198.12,81.64656
Cuonzo Martin,195.58,96.615096
Darrin Hancock,200.66,92.98636
Jerome Allen,193.04,83.460928
Byron Scott,193.04,92.98636
Chris Jent,200.66,99.79024
Rumeal Robinson,187.96,88.45044
Sarunas Marciulionis,195.58,90.7184
Sasha Danilovic,198.12,90.7184
Ruben Nembhard,190.5,94.347136
Sedale Threatt,187.96,83.91452
Randolph Childress,187.96,85.275296
Ray Owes,205.74,101.604608
Richard Manning,210.82,111.13004
Robert Parish,215.9,110.676448
Robert Werdann,210.82,113.398
Rafael Addison,203.2,109.315672
Tracy Moore,193.04,90.7184
Wayman Tisdale,205.74,117.93392
Willie Anderson,203.2,90.7184
Stacey King,210.82,113.398
Steve Hamer,213.36,111.13004
Steve Scheffler,205.74,113.398
Stevin Smith,187.96,94.347136
Kevin Duckworth,213.36,136.0776
Kevin Gamble,195.58,95.25432
LaSalle Thompson,208.28,111.13004
Larry Krystkowiak,205.74,99.79024
Larry Stewart,203.2,104.32616
Lionel Simmons,200.66,95.25432
Kenny Smith,190.5,77.11064
Jimmy Carruth,208.28,120.20188
Jimmy King,195.58,95.25432
Joe Courtney,203.2,106.59412
Keith Tower,210.82,113.398
Ken Norman,203.2,97.52228
John Long,195.58,90.7184
Lou Roe,200.66,99.79024
Mike Brown,208.28,117.93392
Nate Driggers,195.58,97.52228
Melvin Booker,187.96,83.91452
Matt Steigenga,200.66,102.0582
Mark Bradtke,208.28,120.20188
Martin Lewis,198.12,102.0582
Matt Fish,210.82,106.59412
